name1,name2,topic1,topic2,simi
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,甘肃省100米分辨率土地覆被沼泽类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,中国各水资源一级区供水量（1997年）,遥感数据\反演数据产品,自然资源\水资源,0.19578063
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,山西省100米分辨率土地覆被沙漠类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,甘肃省100米分辨率土地覆被河湖滩地类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,中国各水资源一级区供水量（2004年）,遥感数据\反演数据产品,自然资源\水资源,0.19578063
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,四川省100米分辨率土地覆被荒漠草地类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,贵州省100米分辨率土地覆被常绿阔叶林类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,中国各水资源一级区水资源总量（2007年）,遥感数据\反演数据产品,自然资源\水资源,0.19578063
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,台湾省100米分辨率土地覆被落叶针叶林类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,中国跨境河流伊洛瓦底江鱼类数据集（1964-2010年）,遥感数据\反演数据产品,自然资源\生物资源,0.20733294
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,福建省100米分辨率土地覆被河湖滩地类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p178r048_2x19751006-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p060r016_2x19780804-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,江苏省1km森林生物量碳密度图(2003年),遥感数据\反演数据产品,陆地表层\生态,0.25610328
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,云南省100米分辨率土地覆被冰雪类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p156r025_2x19750511-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p132r018_1x19730909-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p121r032_5x19930827-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p095r078_3x19780812-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p016r052_3x19780401-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p116r079_2x19791013-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,广东省100米分辨率土地覆被河湖滩地类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p119r082_2x19790823-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,陕西省1km格网土地适宜类空间分布数据（1980s）,遥感数据\反演数据产品,陆地表层\土地利用/覆盖,0.2944839
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,浙江省100米分辨率土地覆被典型草地类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,吉林省100米分辨率土地覆被常绿针叶林类型数据(2005年),遥感数据\反演数据产品,遥感数据\遥感解译产品,0.901456
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p185r081_2x19760129-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p172r034_4x19830728-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p044r025_1x19740731-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,中国各水资源一级区水质状况（2005年）,遥感数据\反演数据产品,自然资源\水资源,0.19578063
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p153r047_1x19730226-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p034r027_2x19760806-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p119r060_5x19901211-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p087r014_2x19750724-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p014r033_2x19750723-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p116r017_1x19740503-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p187r029_2x19780929-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p174r025_2x19750704-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p044r004_3x19790723-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p155r010_5x19840731-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p035r038_1x19730621-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,博斯腾湖沉积物碳酸盐碳氧同位素组成及碳酸盐，方解石和文石百分含量，Ca与Sr比值数据集（8500aBP以来）,遥感数据\反演数据产品,古环境\海洋/湖泊记录,0.2876193
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p098r075_1x19730612-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p018r020_1x19740705-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p118r073_1x19730227-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,中国公里格网30年平均月降水量分布数据（1961-1990年）,遥感数据\反演数据产品,大气圈\气候:大气圈\降水,0.28838038
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p182r066_1x19720910-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p167r022_2x19750627-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p037r022_1x19730623-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p147r018_1x19730906-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p135r041_5x19901109-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p114r028_5x19890916-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p030r045_3x19791007-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p129r044_1x19731030-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p010r029_1x19740329-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,贵州省1：25万县级行政区划数据(2014),遥感数据\反演数据产品,陆地表层\基础地理,0.29284585
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,三峡库区1：25万乡镇政府（2015）,遥感数据\反演数据产品,陆地表层\基础地理,0.29284585
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p184r070_1x19720930-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p171r015_5x19860806-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p038r030_2x19790304-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p156r048_1x19730106-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p132r050_1x19730223-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p123r035_5x19940929-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p101r017_2x19750702-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p019r038_1x19741004-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p120r013_1x19730617-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p186r016_3x19790405-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p172r036_1x19721006-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p041r005_2x19760726-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p149r031_2x19750504-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p137r032_5x19930624-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p115r027_5x19910625-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p031r039_2x19790701-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p130r038_3x19790930-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p003r071_2x19801106-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p177r055_1x19721222-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p050r027_2x19750723-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,青藏高原草地退化类型空间分布数据集,遥感数据\反演数据产品,陆地表层\植被,0.24323574
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p143r036_2x19761124-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p131r029_5x19880920-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p109r074_1x19721015-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p027r022_2x19760817-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p125r066_1x19721031-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,福建省1：25万年暴雨日数数据（1950s-1990s）,遥感数据\反演数据产品,陆地表层\灾害,0.24803111
GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,p178r038_1x19730603-陆地卫星遥感影像,遥感数据\反演数据产品,遥感数据\卫星影像,0.7682675
